Fold,Date,Model,Actual_Price,Predicted_Price,Actual_Growth,Predicted_Growth,Residual,Absolute_Error,Percentage_Error,Absolute_Percentage_Error,Prediction_Direction,Quarter
3,2015-10-01,HistGradientBoosting Growth,302500,292575.59863743343,2.265043948613932,-1.0900613125647678,9924.401362566568,9924.401362566568,3.2807938388649815,3.2807938388649815,Underprediction,4
3,2016-01-01,HistGradientBoosting Growth,299800,306622.500850597,-0.8925619834710741,1.362810198544458,-6822.500850596989,6822.500850596989,-2.2756840729142724,2.2756840729142724,Overprediction,1
3,2016-04-01,HistGradientBoosting Growth,306000,298857.03587703547,2.068045363575721,-0.3145310616959663,7142.964122964535,7142.964122964535,2.3343020009688025,2.3343020009688025,Underprediction,2
3,2011-07-01,Seasonal Naive (Lag 4),223500,224100.0,,,-600.0,600.0,-0.2684563758389262,0.2684563758389262,Overprediction,3
3,2011-10-01,Seasonal Naive (Lag 4),221100,224300.0,,,-3200.0,3200.0,-1.4473089099954772,1.4473089099954772,Overprediction,4
3,2012-01-01,Seasonal Naive (Lag 4),238400,226900.0,,,11500.0,11500.0,4.823825503355705,4.823825503355705,Underprediction,1
3,2012-04-01,Seasonal Naive (Lag 4),238700,228100.0,,,10600.0,10600.0,4.440720569752828,4.440720569752828,Underprediction,2
3,2012-07-01,Seasonal Naive (Lag 4),248800,223500.0,,,25300.0,25300.0,10.168810289389068,10.168810289389068,Underprediction,3
3,2012-10-01,Seasonal Naive (Lag 4),251700,221100.0,,,30600.0,30600.0,12.157330154946365,12.157330154946365,Underprediction,4
3,2013-01-01,Seasonal Naive (Lag 4),258400,238400.0,,,20000.0,20000.0,7.739938080495357,7.739938080495357,Underprediction,1
3,2013-04-01,Seasonal Naive (Lag 4),268100,238700.0,,,29400.0,29400.0,10.966057441253264,10.966057441253264,Underprediction,2
3,2013-07-01,Seasonal Naive (Lag 4),264800,248800.0,,,16000.0,16000.0,6.042296072507553,6.042296072507553,Underprediction,3
3,2013-10-01,Seasonal Naive (Lag 4),273600,251700.0,,,21900.0,21900.0,8.00438596491228,8.00438596491228,Underprediction,4
3,2014-01-01,Seasonal Naive (Lag 4),275200,258400.0,,,16800.0,16800.0,6.104651162790697,6.104651162790697,Underprediction,1
3,2014-04-01,Seasonal Naive (Lag 4),288000,268100.0,,,19900.0,19900.0,6.909722222222222,6.909722222222222,Underprediction,2
3,2014-07-01,Seasonal Naive (Lag 4),281000,264800.0,,,16200.0,16200.0,5.765124555160142,5.765124555160142,Underprediction,3
3,2014-10-01,Seasonal Naive (Lag 4),298900,273600.0,,,25300.0,25300.0,8.464369354299096,8.464369354299096,Underprediction,4
3,2015-01-01,Seasonal Naive (Lag 4),289200,275200.0,,,14000.0,14000.0,4.840940525587829,4.840940525587829,Underprediction,1
3,2015-04-01,Seasonal Naive (Lag 4),289100,288000.0,,,1100.0,1100.0,0.38049117952265654,0.38049117952265654,Underprediction,2
3,2015-07-01,Seasonal Naive (Lag 4),295800,281000.0,,,14800.0,14800.0,5.003380662609872,5.003380662609872,Underprediction,3
3,2015-10-01,Seasonal Naive (Lag 4),302500,298900.0,,,3600.0,3600.0,1.1900826446280992,1.1900826446280992,Underprediction,4
3,2016-01-01,Seasonal Naive (Lag 4),299800,289200.0,,,10600.0,10600.0,3.5356904603068715,3.5356904603068715,Underprediction,1
3,2016-04-01,Seasonal Naive (Lag 4),306000,289100.0,,,16900.0,16900.0,5.522875816993464,5.522875816993464,Underprediction,2
4,2016-07-01,Random Forest Growth,303800,306880.2777225012,-0.7189542483660105,0.2876724583337136,-3080.277722501196,3080.277722501196,-1.0139163010208019,1.0139163010208019,Overprediction,3
4,2016-10-01,Random Forest Growth,310900,307848.79781683354,2.3370638578011915,1.3327181753895814,3051.2021831664606,3051.2021831664606,0.9814095153317661,0.9814095153317661,Underprediction,4
4,2017-01-01,Random Forest Growth,313100,312529.35121069266,0.7076230299131625,0.5240756547740933,570.6487893073354,570.6487893073354,0.18225767783690047,0.18225767783690047,Underprediction,1
4,2017-04-01,Random Forest Growth,318200,317550.21221886185,1.6288725646758315,1.421338939272387,649.7877811381477,649.7877811381477,0.2042073479378214,0.2042073479378214,Underprediction,2
4,2017-07-01,Random Forest Growth,320500,318925.0129095925,0.7228158390949035,0.2278481802616156,1574.9870904075215,1574.9870904075215,0.49141562883230006,0.49141562883230006,Underprediction,3
4,2017-10-01,Random Forest Growth,337900,326318.4429584847,5.429017160686422,1.8154268201200443,11581.557041515305,11581.557041515305,3.4275102224076073,3.4275102224076073,Underprediction,4
4,2018-01-01,Random Forest Growth,331800,329971.7431113398,-1.8052678307191483,-2.3463323138976584,1828.2568886601948,1828.2568886601948,0.5510117205124155,0.5510117205124155,Underprediction,1
4,2018-04-01,Random Forest Growth,315600,341125.66725839634,-4.88245931283906,2.8106290712466397,-25525.667258396337,25525.667258396337,-8.087980753611006,8.087980753611006,Overprediction,2
4,2018-07-01,Random Forest Growth,330900,323017.6440041147,4.847908745247143,2.350330799782853,7882.355995885271,7882.355995885271,2.382096100297755,2.382096100297755,Underprediction,3
4,2018-10-01,Random Forest Growth,322800,324222.4734289514,-2.447869446962825,-2.017989293154615,-1422.4734289514017,1422.4734289514017,-0.4406671093405829,0.4406671093405829,Overprediction,4
4,2019-01-01,Random Forest Growth,313000,323502.6025241437,-3.035935563816605,0.2176587745178593,-10502.602524143702,10502.602524143702,-3.35546406522163,3.35546406522163,Overprediction,1
4,2019-04-01,Random Forest Growth,322500,313004.648322204,3.035143769968052,0.0014850869661311,9495.351677795989,9495.351677795989,2.944295093890229,2.944295093890229,Underprediction,2
4,2019-07-01,Random Forest Growth,318400,323579.9083843183,-1.2713178294573635,0.3348553129669013,-5179.908384318289,5179.908384318289,-1.626855648341171,1.626855648341171,Overprediction,3
4,2019-10-01,Random Forest Growth,327100,319532.35345995927,2.7324120603015034,0.3556386494846806,7567.646540040732,7567.646540040732,2.313557487019484,2.313557487019484,Underprediction,4
4,2020-01-01,Random Forest Growth,329000,330770.90671261976,0.5808621216753185,1.1222582429286962,-1770.9067126197624,1770.9067126197624,-0.5382695175136055,0.5382695175136055,Overprediction,1
4,2020-04-01,Random Forest Growth,317100,334645.41155546,-3.617021276595744,1.7159305639696194,-17545.411555460014,17545.411555460014,-5.533084691094296,5.533084691094296,Overprediction,2
4,2020-07-01,Random Forest Growth,327900,322023.0267209335,3.4058656575212787,1.5525155222117628,5876.9732790665,5876.9732790665,1.7923065809900884,1.7923065809900884,Underprediction,3
4,2020-10-01,Random Forest Growth,338600,331320.921635512,3.2631899969503,1.0432819870423855,7279.0783644880285,7279.0783644880285,2.149757343321922,2.149757343321922,Underprediction,4
4,2021-01-01,Random Forest Growth,355000,342160.2346763572,4.843473124630826,1.0514573763606534,12839.765323642816,12839.765323642816,3.6168353024345965,3.6168353024345965,Underprediction,1
4,2021-04-01,Random Forest Growth,367800,347629.8796980227,3.60563380281691,-2.0760902259091054,20170.120301977324,20170.120301977324,5.483991381723035,5.483991381723035,Underprediction,2
4,2016-07-01,HistGradientBoosting Growth,303800,304545.6660326314,-0.7189542483660105,-0.4752725383557377,-745.6660326314159,745.6660326314159,-0.24544635702153256,0.24544635702153256,Overprediction,3
4,2016-10-01,HistGradientBoosting Growth,310900,305381.95844658447,2.3370638578011915,0.5207236493036388,5518.041553415533,5518.041553415533,1.774860583279361,1.774860583279361,Underprediction,4
4,2017-01-01,HistGradientBoosting Growth,313100,311350.2017296523,0.7076230299131625,0.1448059600039414,1749.7982703477028,1749.7982703477028,0.5588624306444275,0.5588624306444275,Underprediction,1
4,2017-04-01,HistGradientBoosting Growth,318200,317037.19631233346,1.6288725646758315,1.2574884421377954,1162.8036876665428,1162.8036876665428,0.3654317057405854,0.3654317057405854,Underprediction,2
4,2017-07-01,HistGradientBoosting Growth,320500,315941.8094983799,0.7228158390949035,-0.7096764618542101,4558.19050162012,4558.19050162012,1.4222123249984775,1.4222123249984775,Underprediction,3
4,2017-10-01,HistGradientBoosting Growth,337900,325292.6245543757,5.429017160686422,1.4953586753122363,12607.37544562429,12607.37544562429,3.731096610128526,3.731096610128526,Underprediction,4
4,2018-01-01,HistGradientBoosting Growth,331800,331943.63946415257,-1.8052678307191483,-1.76275837107056,-143.63946415256942,143.63946415256942,-0.04329097774339042,0.04329097774339042,Overprediction,1
4,2018-04-01,HistGradientBoosting Growth,315600,339037.6877912683,-4.88245931283906,2.181340503697488,-23437.687791268283,23437.687791268283,-7.426390301415806,7.426390301415806,Overprediction,2
4,2018-07-01,HistGradientBoosting Growth,330900,323816.44845951366,4.847908745247143,2.6034374079574345,7083.55154048634,7083.55154048634,2.1406925175238256,2.1406925175238256,Underprediction,3
4,2018-10-01,HistGradientBoosting Growth,322800,326294.90325135883,-2.447869446962825,-1.391688349544014,-3494.9032513588318,3494.9032513588318,-1.0826837829488325,1.0826837829488325,Overprediction,4
4,2019-01-01,HistGradientBoosting Growth,313000,326344.5058078039,-3.035935563816605,1.0980501263333018,-13344.505807803886,13344.505807803886,-4.263420385879836,4.263420385879836,Overprediction,1
4,2019-04-01,HistGradientBoosting Growth,322500,316348.50959334994,3.035143769968052,1.0698113716773054,6151.49040665006,6151.49040665006,1.9074388857829645,1.9074388857829645,Underprediction,2
4,2019-07-01,HistGradientBoosting Growth,318400,322566.11451320787,-1.2713178294573635,0.0205006242504953,-4166.114513207867,4166.114513207867,-1.3084530506306116,1.3084530506306116,Overprediction,3
4,2019-10-01,HistGradientBoosting Growth,327100,321392.53241196566,2.7324120603015034,0.939865707275634,5707.467588034342,5707.467588034342,1.7448693329362097,1.7448693329362097,Underprediction,4
4,2020-01-01,HistGradientBoosting Growth,329000,333829.4132560405,0.5808621216753185,2.057295400807245,-4829.413256040483,4829.413256040483,-1.4679067647539463,1.4679067647539463,Overprediction,1
4,2020-04-01,HistGradientBoosting Growth,317100,333072.45356009254,-3.617021276595744,1.2378278298153658,-15972.453560092545,15972.453560092545,-5.037039911728964,5.037039911728964,Overprediction,2
4,2020-07-01,HistGradientBoosting Growth,327900,317484.9794844012,3.4058656575212787,0.1214063337752005,10415.020515598822,10415.020515598822,3.176279510704124,3.176279510704124,Underprediction,3
4,2020-10-01,HistGradientBoosting Growth,338600,333297.75269657566,3.2631899969503,1.6461581874277684,5302.247303424345,5302.247303424345,1.5659324581879341,1.5659324581879341,Underprediction,4
4,2021-01-01,HistGradientBoosting Growth,355000,343099.48669537,4.843473124630826,1.3288501758328426,11900.513304630003,11900.513304630003,3.35225726890986,3.35225726890986,Underprediction,1
4,2021-04-01,HistGradientBoosting Growth,367800,349382.0831453915,3.60563380281691,-1.5825117900305663,18417.916854608513,18417.916854608513,5.007590226919118,5.007590226919118,Underprediction,2
4,2016-07-01,Seasonal Naive (Lag 4),303800,295800.0,,,8000.0,8000.0,2.633311389071758,2.633311389071758,Underprediction,3
4,2016-10-01,Seasonal Naive (Lag 4),310900,302500.0,,,8400.0,8400.0,2.7018333869411384,2.7018333869411384,Underprediction,4
4,2017-01-01,Seasonal Naive (Lag 4),313100,299800.0,,,13300.0,13300.0,4.247844139252635,4.247844139252635,Underprediction,1
4,2017-04-01,Seasonal Naive (Lag 4),318200,306000.0,,,12200.0,12200.0,3.8340666247642994,3.8340666247642994,Underprediction,2
4,2017-07-01,Seasonal Naive (Lag 4),320500,303800.0,,,16700.0,16700.0,5.210608424336974,5.210608424336974,Underprediction,3
4,2017-10-01,Seasonal Naive (Lag 4),337900,310900.0,,,27000.0,27000.0,7.990529742527375,7.990529742527375,Underprediction,4
4,2018-01-01,Seasonal Naive (Lag 4),331800,313100.0,,,18700.0,18700.0,5.635925256178421,5.635925256178421,Underprediction,1
4,2018-04-01,Seasonal Naive (Lag 4),315600,318200.0,,,-2600.0,2600.0,-0.8238276299112801,0.8238276299112801,Overprediction,2
4,2018-07-01,Seasonal Naive (Lag 4),330900,320500.0,,,10400.0,10400.0,3.1429434874584468,3.1429434874584468,Underprediction,3
4,2018-10-01,Seasonal Naive (Lag 4),322800,337900.0,,,-15100.0,15100.0,-4.677819083023544,4.677819083023544,Overprediction,4
4,2019-01-01,Seasonal Naive (Lag 4),313000,331800.0,,,-18800.0,18800.0,-6.006389776357827,6.006389776357827,Overprediction,1
4,2019-04-01,Seasonal Naive (Lag 4),322500,315600.0,,,6900.0,6900.0,2.1395348837209305,2.1395348837209305,Underprediction,2
4,2019-07-01,Seasonal Naive (Lag 4),318400,330900.0,,,-12500.0,12500.0,-3.925879396984925,3.925879396984925,Overprediction,3
4,2019-10-01,Seasonal Naive (Lag 4),327100,322800.0,,,4300.0,4300.0,1.3145826964231122,1.3145826964231122,Underprediction,4
4,2020-01-01,Seasonal Naive (Lag 4),329000,313000.0,,,16000.0,16000.0,4.86322188449848,4.86322188449848,Underprediction,1
4,2020-04-01,Seasonal Naive (Lag 4),317100,322500.0,,,-5400.0,5400.0,-1.7029328287606436,1.7029328287606436,Overprediction,2
4,2020-07-01,Seasonal Naive (Lag 4),327900,318400.0,,,9500.0,9500.0,2.8972247636474537,2.8972247636474537,Underprediction,3
4,2020-10-01,Seasonal Naive (Lag 4),338600,327100.0,,,11500.0,11500.0,3.396337861783816,3.396337861783816,Underprediction,4
4,2021-01-01,Seasonal Naive (Lag 4),355000,329000.0,,,26000.0,26000.0,7.323943661971831,7.323943661971831,Underprediction,1
4,2021-04-01,Seasonal Naive (Lag 4),367800,317100.0,,,50700.0,50700.0,13.784665579119087,13.784665579119087,Underprediction,2
5,2021-07-01,Random Forest Growth,395200,371563.5979180013,7.449700924415437,1.0232729521482542,23636.402081998705,23636.402081998705,5.980870972165665,5.980870972165665,Underprediction,3
5,2021-10-01,Random Forest Growth,414000,399480.2708582591,4.757085020242924,1.0830644884258875,14519.729141740885,14519.729141740885,3.5071809521113253,3.5071809521113253,Underprediction,4
5,2022-01-01,Random Forest Growth,413500,418701.8626660837,-0.1207729468599039,1.135715619826967,-5201.862666083674,5201.862666083674,-1.2580078998993167,1.2580078998993167,Overprediction,1
5,2022-04-01,Random Forest Growth,437700,416306.0079208156,5.852478839177744,0.6785992553362863,21393.99207918439,21393.99207918439,4.887820899973587,4.887820899973587,Underprediction,2
5,2022-07-01,Random Forest Growth,438000,438345.5792183892,0.0685400959561377,0.1474935385856117,-345.57921838917537,345.57921838917537,-0.07889936492903547,0.07889936492903547,Overprediction,3
5,2022-10-01,Random Forest Growth,442600,446228.7342153808,1.050228310502277,1.878706441867769,-3628.7342153807986,3628.7342153807986,-0.81986764920488,0.81986764920488,Overprediction,4
5,2023-01-01,Random Forest Growth,429000,445976.53558038967,-3.072751920469952,0.7628864844983347,-16976.535580389667,16976.535580389667,-3.9572344010232325,3.9572344010232325,Overprediction,1
5,2023-04-01,Random Forest Growth,418500,430445.5200146957,-2.447552447552448,0.3369510523766163,-11945.520014695707,11945.520014695707,-2.8543655949093685,2.8543655949093685,Overprediction,2
5,2023-07-01,Random Forest Growth,435400,419088.72558357264,4.038231780167267,0.1406751693124609,16311.27441642736,16311.27441642736,3.746273407539587,3.746273407539587,Underprediction,3
5,2023-10-01,Random Forest Growth,423200,443774.9595025132,-2.8020211299954023,1.9235093023686671,-20574.95950251317,20574.95950251317,-4.861757916472866,4.861757916472866,Overprediction,4
5,2024-01-01,Random Forest Growth,426800,419922.4468743988,0.8506616257088817,-0.7744690750475414,6877.553125601204,6877.553125601204,1.6114229441427375,1.6114229441427375,Underprediction,1
5,2024-04-01,Random Forest Growth,414500,429590.5539902766,-2.881911902530454,0.6538317690432545,-15090.553990276589,15090.553990276589,-3.640664412611964,3.640664412611964,Overprediction,2
5,2024-07-01,Random Forest Growth,415300,421025.6837625941,0.1930036188178441,1.5743507268019683,-5725.683762594126,5725.683762594126,-1.378686193738051,1.378686193738051,Overprediction,3
5,2024-10-01,Random Forest Growth,419300,417323.1778394714,0.963159162051519,0.4871605681366326,1976.8221605286235,1976.8221605286235,0.471457705826049,0.471457705826049,Underprediction,4
5,2025-01-01,Random Forest Growth,423100,423799.1517674287,0.90627235869305,1.073014969575168,-699.1517674286733,699.1517674286733,-0.16524504075364532,0.16524504075364532,Overprediction,1
5,2025-04-01,Random Forest Growth,416100,426964.8788771858,-1.6544552115339115,0.9134670000439108,-10864.878877185809,10864.878877185809,-2.6111220565214635,2.6111220565214635,Overprediction,2
5,2025-07-01,Random Forest Growth,410100,419920.2264467778,-1.4419610670511895,0.9181029672621516,-9820.226446777815,9820.226446777815,-2.394593135034824,2.394593135034824,Overprediction,3
5,2025-10-01,Random Forest Growth,412300,416925.3695099288,0.536454523287011,1.664318339412029,-4625.369509928802,4625.369509928802,-1.1218456245279653,1.1218456245279653,Overprediction,4
5,2026-01-01,Random Forest Growth,408500,414372.5437631176,-0.9216589861751112,0.502678574610159,-5872.543763117574,5872.543763117574,-1.4375872125134819,1.4375872125134819,Overprediction,1
5,2026-04-01,Random Forest Growth,410700,408986.34651298827,0.5385556915544765,0.1190566739261372,1713.653487011732,1713.653487011732,0.41725188385968637,0.41725188385968637,Underprediction,2
5,2021-07-01,HistGradientBoosting Growth,395200,368354.20295647735,7.449700924415437,0.1506805210650783,26845.797043522645,26845.797043522645,6.792964838948038,6.792964838948038,Underprediction,3
5,2021-10-01,HistGradientBoosting Growth,414000,396817.7193247049,4.757085020242924,0.4093419343888752,17182.2806752951,17182.2806752951,4.15030934185872,4.15030934185872,Underprediction,4
5,2022-01-01,HistGradientBoosting Growth,413500,412721.8977457259,-0.1207729468599039,-0.3087203512739389,778.1022542741266,778.1022542741266,0.18817466850643932,0.18817466850643932,Underprediction,1
5,2022-04-01,HistGradientBoosting Growth,437700,421965.026498149,5.852478839177744,2.0471648121279253,15734.973501851026,15734.973501851026,3.5949219789470015,3.5949219789470015,Underprediction,2
5,2022-07-01,HistGradientBoosting Growth,438000,432993.01701268624,0.0685400959561377,-1.0753902187145898,5006.982987313764,5006.982987313764,1.1431468007565673,1.1431468007565673,Underprediction,3
5,2022-10-01,HistGradientBoosting Growth,442600,456454.2309886832,1.050228310502277,4.213294746274705,-13854.230988683179,13854.230988683179,-3.1301922703757747,3.1301922703757747,Overprediction,4
5,2023-01-01,HistGradientBoosting Growth,429000,451036.1150937895,-3.072751920469952,1.906035945275518,-22036.11509378953,22036.11509378953,-5.1366235649859044,5.1366235649859044,Overprediction,1
5,2023-04-01,HistGradientBoosting Growth,418500,437092.5460770422,-2.447552447552448,1.8863743769329044,-18592.546077042178,18592.546077042178,-4.442663339795025,4.442663339795025,Overprediction,2
5,2023-07-01,HistGradientBoosting Growth,435400,424744.1781411631,4.038231780167267,1.492037787613652,10655.82185883692,10655.82185883692,2.447363770977703,2.447363770977703,Underprediction,3
5,2023-10-01,HistGradientBoosting Growth,423200,447824.173726729,-2.8020211299954023,2.853507975821997,-24624.173726729,24624.173726729,-5.818566570588138,5.818566570588138,Overprediction,4
5,2024-01-01,HistGradientBoosting Growth,426800,425763.4901241792,0.8506616257088817,0.6057396323675004,1036.509875820775,1036.509875820775,0.24285610961124063,0.24285610961124063,Underprediction,1
5,2024-04-01,HistGradientBoosting Growth,414500,438747.467701725,-2.881911902530454,2.7993129572926643,-24247.46770172502,24247.46770172502,-5.849811267002418,5.849811267002418,Overprediction,2
5,2024-07-01,HistGradientBoosting Growth,415300,431177.5748965914,0.1930036188178441,4.023540385184905,-15877.574896591424,15877.574896591424,-3.8231579332028467,3.8231579332028467,Overprediction,3
5,2024-10-01,HistGradientBoosting Growth,419300,420949.3666115493,0.963159162051519,1.3603098029254284,-1649.3666115492815,1649.3666115492815,-0.39336193931535457,0.39336193931535457,Overprediction,4
5,2025-01-01,HistGradientBoosting Growth,423100,430888.244869883,0.90627235869305,2.7637121082477893,-7788.244869882998,7788.244869882998,-1.8407574733828875,1.8407574733828875,Overprediction,1
5,2025-04-01,HistGradientBoosting Growth,416100,435173.8212129613,-1.6544552115339115,2.8536566327018176,-19073.82121296128,19073.82121296128,-4.583951264830877,4.583951264830877,Overprediction,2
5,2025-07-01,HistGradientBoosting Growth,410100,429089.4061004124,-1.4419610670511895,3.1217029801519858,-18989.406100412423,18989.406100412423,-4.630433089590935,4.630433089590935,Overprediction,3
5,2025-10-01,HistGradientBoosting Growth,412300,425845.85689452966,0.536454523287011,3.839516433681936,-13545.856894529657,13545.856894529657,-3.285437034811947,3.285437034811947,Overprediction,4
5,2026-01-01,HistGradientBoosting Growth,408500,417406.40505635855,-0.9216589861751112,1.2385168703270717,-8906.405056358548,8906.405056358548,-2.1802705156324476,2.1802705156324476,Overprediction,1
5,2026-04-01,HistGradientBoosting Growth,410700,412421.5961850127,0.5385556915544765,0.959999066098583,-1721.5961850127205,1721.5961850127205,-0.41918582542311184,0.41918582542311184,Overprediction,2
5,2021-07-01,Seasonal Naive (Lag 4),395200,327900.0,,,67300.0,67300.0,17.029352226720647,17.029352226720647,Underprediction,3
5,2021-10-01,Seasonal Naive (Lag 4),414000,338600.0,,,75400.0,75400.0,18.21256038647343,18.21256038647343,Underprediction,4
5,2022-01-01,Seasonal Naive (Lag 4),413500,355000.0,,,58500.0,58500.0,14.147521160822249,14.147521160822249,Underprediction,1
5,2022-04-01,Seasonal Naive (Lag 4),437700,367800.0,,,69900.0,69900.0,15.969842357779301,15.969842357779301,Underprediction,2
5,2022-07-01,Seasonal Naive (Lag 4),438000,395200.0,,,42800.0,42800.0,9.771689497716896,9.771689497716896,Underprediction,3
5,2022-10-01,Seasonal Naive (Lag 4),442600,414000.0,,,28600.0,28600.0,6.461816538635337,6.461816538635337,Underprediction,4
5,2023-01-01,Seasonal Naive (Lag 4),429000,413500.0,,,15500.0,15500.0,3.613053613053613,3.613053613053613,Underprediction,1
5,2023-04-01,Seasonal Naive (Lag 4),418500,437700.0,,,-19200.0,19200.0,-4.587813620071684,4.587813620071684,Overprediction,2
5,2023-07-01,Seasonal Naive (Lag 4),435400,438000.0,,,-2600.0,2600.0,-0.5971520440973818,0.5971520440973818,Overprediction,3
5,2023-10-01,Seasonal Naive (Lag 4),423200,442600.0,,,-19400.0,19400.0,-4.584120982986768,4.584120982986768,Overprediction,4
5,2024-01-01,Seasonal Naive (Lag 4),426800,429000.0,,,-2200.0,2200.0,-0.5154639175257731,0.5154639175257731,Overprediction,1
5,2024-04-01,Seasonal Naive (Lag 4),414500,418500.0,,,-4000.0,4000.0,-0.9650180940892641,0.9650180940892641,Overprediction,2
5,2024-07-01,Seasonal Naive (Lag 4),415300,435400.0,,,-20100.0,20100.0,-4.839874789308933,4.839874789308933,Overprediction,3
5,2024-10-01,Seasonal Naive (Lag 4),419300,423200.0,,,-3900.0,3900.0,-0.9301216312902457,0.9301216312902457,Overprediction,4
5,2025-01-01,Seasonal Naive (Lag 4),423100,426800.0,,,-3700.0,3700.0,-0.8744977546679272,0.8744977546679272,Overprediction,1
5,2025-04-01,Seasonal Naive (Lag 4),416100,414500.0,,,1600.0,1600.0,0.38452295121365054,0.38452295121365054,Underprediction,2
5,2025-07-01,Seasonal Naive (Lag 4),410100,415300.0,,,-5200.0,5200.0,-1.2679834186783712,1.2679834186783712,Overprediction,3
5,2025-10-01,Seasonal Naive (Lag 4),412300,419300.0,,,-7000.0,7000.0,-1.697792869269949,1.697792869269949,Overprediction,4
5,2026-01-01,Seasonal Naive (Lag 4),408500,423100.0,,,-14600.0,14600.0,-3.5740514075887395,3.5740514075887395,Overprediction,1
5,2026-04-01,Seasonal Naive (Lag 4),410700,416100.0,,,-5400.0,5400.0,-1.3148283418553688,1.3148283418553688,Overprediction,2
